DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TrabajaPerú,FACTOR07,TuvoTrabajo,Educacion,Sexo,Edad,Situación de Vulnerabilidad
Costa Norte,130102,017361,003,11,0,441.429290771484,1,Secundaria Completa,Mujer,46,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,0,441.429290771484,1,Superior No Universitaria Completa,Hombre,29,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,0,441.429290771484,0,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,0,441.429290771484,0,Superior No Universitaria Incompleta,Mujer,20,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,0,743.291137695313,1,Secundaria Completa,Hombre,50,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,0,743.291137695313,0,Primaria Incompleta,Mujer,46,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,0,743.291137695313,1,Superior No Universitaria Incompleta,Hombre,22,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,0,743.291137695313,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,0,743.291137695313,1,Primaria Incompleta,Hombre,76,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,0,743.291137695313,1,Primaria Completa,Mujer,80,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,0,743.291137695313,1,Secundaria Completa,Mujer,51,Vulnerable No Pobre
Costa Norte,130102,017370,007,11,0,441.429260253906,0,Primaria Incompleta,Mujer,34,Pobre No Extremo
Costa Norte,130102,017370,007,11,0,441.429260253906,1,Secundaria Completa,Hombre,36,Pobre No Extremo
Costa Norte,130102,017370,007,11,0,441.429260253906,1,Secundaria Completa,Mujer,18,Pobre No Extremo
Costa Norte,130102,017370,038,11,0,441.429260253906,1,Primaria Completa,Hombre,62,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,0,441.429260253906,1,Sin Nivel,Mujer,56,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,0,441.429260253906,0,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,0,441.429260253906,0,Sin Nivel,Hombre,94,Vulnerable No Pobre
Costa Norte,130102,017370,048,11,0,441.429260253906,1,Primaria Incompleta,Mujer,39,Vulnerable No Pobre
Costa Norte,130102,017370,048,11,0,441.429260253906,1,Secundaria Completa,Hombre,43,Vulnerable No Pobre
Costa Norte,130102,017370,058,11,0,441.429260253906,1,Superior No Universitaria Completa,Mujer,43,Pobre No Extremo
Costa Norte,130102,017370,058,11,0,441.429260253906,1,Secundaria Completa,Hombre,44,Pobre No Extremo
Costa Norte,130102,017370,068,11,0,441.429260253906,1,Secundaria Completa,Hombre,27,Pobre No Extremo
Costa Norte,130102,017370,068,11,0,441.429260253906,0,Superior No Universitaria Completa,Mujer,26,Pobre No Extremo
Costa Norte,130102,017378,080,12,0,721.311157226563,1,Secundaria Completa,Mujer,37,Vulnerable No Pobre
Costa Norte,130102,017378,080,12,0,721.311157226563,0,Primaria Completa,Mujer,66,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,0,721.311157226563,1,Secundaria Completa,Hombre,41,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,0,721.311157226563,0,Superior No Universitaria Completa,Mujer,35,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,0,721.311157226563,0,Primaria Completa,Hombre,67,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,0,464.02197265625,1,Secundaria Incompleta,Hombre,56,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,0,464.02197265625,0,Primaria Incompleta,Mujer,39,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,0,464.02197265625,0,Superior No Universitaria Incompleta,Mujer,20,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,464.02197265625,1,Primaria Completa,Hombre,56,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,464.02197265625,0,Primaria Incompleta,Mujer,50,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,464.02197265625,1,Superior Universitaria Completa,Hombre,30,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,464.02197265625,1,Superior Universitaria Completa,Mujer,28,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,464.02197265625,0,Secundaria Completa,Mujer,18,Vulnerable No Pobre
Costa Norte,130102,017379,154,11,0,464.02197265625,1,Primaria Completa,Mujer,58,Vulnerable No Pobre
Costa Norte,130102,017379,154,11,0,464.02197265625,0,Secundaria Completa,Mujer,33,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,464.02197265625,1,Secundaria Incompleta,Hombre,49,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,464.02197265625,1,Superior Universitaria Incompleta,Mujer,46,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,464.02197265625,0,Primaria Completa,Hombre,22,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,464.02197265625,0,Superior Universitaria Incompleta,Mujer,20,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,464.02197265625,0,Primaria Incompleta,Hombre,19,Vulnerable No Pobre
Costa Norte,130102,017386,013,11,0,760.099792480469,1,Secundaria Completa,Mujer,46,Pobre No Extremo
Costa Norte,130102,017386,047,11,0,760.099792480469,1,Primaria Completa,Hombre,61,Pobre No Extremo
Costa Norte,130102,017386,047,11,0,760.099792480469,0,Primaria Incompleta,Mujer,60,Pobre No Extremo
Costa Norte,130102,017386,047,11,0,760.099792480469,1,Secundaria Completa,Hombre,30,Pobre No Extremo
Costa Norte,130102,017386,047,11,0,760.099792480469,1,Superior No Universitaria Incompleta,Hombre,20,Pobre No Extremo
Costa Norte,130102,017386,149,11,0,760.099792480469,1,Primaria Incompleta,Hombre,71,Vulnerable No Pobre
Costa Norte,130102,017386,149,11,0,760.099792480469,1,Secundaria Incompleta,Mujer,60,Vulnerable No Pobre
Costa Norte,130102,017387,003,11,0,471.747924804688,1,Primaria Completa,Hombre,63,Pobre No Extremo
Costa Norte,130102,017387,003,11,0,471.747924804688,1,Primaria Completa,Mujer,54,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,471.747924804688,0,Sin Nivel,Mujer,50,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,471.747924804688,1,Primaria Completa,Hombre,55,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,471.747924804688,1,Secundaria Completa,Hombre,28,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,471.747924804688,0,Secundaria Completa,Mujer,24,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,471.747924804688,1,Secundaria Completa,Hombre,26,Pobre No Extremo
Costa Norte,130102,017387,044,11,0,471.747924804688,1,Secundaria Completa,Hombre,44,Pobre No Extremo
Costa Norte,130102,017387,044,11,0,471.747924804688,0,Primaria Completa,Mujer,39,Pobre No Extremo
Costa Norte,130102,017387,044,11,0,471.747924804688,1,Superior No Universitaria Incompleta,Mujer,19,Pobre No Extremo
Costa Norte,130102,017387,058,11,0,471.747924804688,1,Primaria Incompleta,Hombre,45,Pobre No Extremo
Costa Norte,130102,017387,058,11,0,471.747924804688,1,Secundaria Incompleta,Mujer,40,Pobre No Extremo
Costa Norte,130102,017387,072,11,0,471.747924804688,0,Secundaria Completa,Mujer,41,Vulnerable No Pobre
Costa Norte,130102,017387,072,11,0,471.747924804688,0,Primaria Incompleta,Mujer,72,Vulnerable No Pobre
Costa Norte,130102,017387,072,11,0,471.747924804688,1,Superior No Universitaria Incompleta,Mujer,22,Vulnerable No Pobre
Costa Norte,130102,017396,048,11,0,760.099792480469,1,Superior No Universitaria Completa,Mujer,37,Vulnerable No Pobre
Costa Norte,130102,017396,048,11,0,760.099792480469,0,Superior No Universitaria Incompleta,Hombre,20,Vulnerable No Pobre
Costa Norte,130102,017397,003,11,0,464.02197265625,1,Primaria Completa,Hombre,40,Pobre No Extremo
Costa Norte,130102,017397,003,11,0,464.02197265625,1,Secundaria Completa,Mujer,38,Pobre No Extremo
Costa Norte,130102,017397,003,11,0,464.02197265625,0,Secundaria Completa,Hombre,18,Pobre No Extremo
Costa Norte,130102,017397,026,11,0,464.02197265625,1,Secundaria Incompleta,Mujer,42,Pobre No Extremo
Costa Norte,130102,017397,026,11,0,464.02197265625,1,Secundaria Incompleta,Mujer,18,Pobre No Extremo
Costa Norte,130102,017403,023,11,0,464.02197265625,0,Primaria Incompleta,Hombre,59,Vulnerable No Pobre
Costa Norte,130102,017403,057,11,0,464.02197265625,1,Secundaria Incompleta,Mujer,22,Vulnerable No Pobre
Costa Norte,130102,017403,057,11,0,464.02197265625,0,Sin Nivel,Mujer,50,Vulnerable No Pobre
Costa Norte,130102,017403,106,11,0,464.02197265625,1,Superior No Universitaria Completa,Hombre,35,Pobre No Extremo
Costa Norte,130102,017403,106,11,0,464.02197265625,1,Superior No Universitaria Completa,Mujer,32,Pobre No Extremo
Costa Norte,130102,017404,103,11,0,386.056427001953,1,Superior No Universitaria Incompleta,Hombre,53,Pobre No Extremo
Costa Norte,130102,017404,103,11,0,386.056427001953,1,Secundaria Completa,Mujer,47,Pobre No Extremo
Costa Norte,130102,017405,044,11,0,471.747924804688,0,Primaria Completa,Mujer,31,Pobre No Extremo
Costa Norte,130102,017405,044,11,0,471.747924804688,1,Secundaria Completa,Hombre,36,Pobre No Extremo
Costa Norte,130102,017406,072,11,0,441.429260253906,0,Secundaria Completa,Hombre,54,Pobre No Extremo
Costa Norte,130102,017406,072,11,0,441.429260253906,1,Primaria Incompleta,Mujer,52,Pobre No Extremo
Costa Norte,130102,017412,027,11,0,471.747924804688,1,Secundaria Completa,Hombre,34,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,0,471.747924804688,1,Superior No Universitaria Completa,Mujer,34,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,0,471.747924804688,0,Secundaria Incompleta,Hombre,68,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,0,471.747924804688,0,Secundaria Completa,Mujer,58,Vulnerable No Pobre
Costa Norte,130102,017412,045,11,0,471.747924804688,1,Superior No Universitaria Completa,Mujer,29,Vulnerable No Pobre
Costa Norte,130102,017414,011,11,0,441.429260253906,0,Primaria Incompleta,Mujer,29,Pobre No Extremo
Costa Norte,130102,017414,011,11,0,441.429260253906,1,Secundaria Completa,Hombre,30,Pobre No Extremo
Costa Norte,130102,017414,026,11,0,441.429260253906,1,Secundaria Incompleta,Hombre,51,Pobre No Extremo
Costa Norte,130102,017414,026,11,0,441.429260253906,1,Primaria Completa,Mujer,33,Pobre No Extremo
Costa Norte,130102,017414,065,11,0,441.429260253906,1,Secundaria Completa,Mujer,38,Pobre No Extremo
Costa Norte,130102,017414,065,11,0,441.429260253906,0,Secundaria Completa,Hombre,18,Pobre No Extremo
Costa Norte,130102,017415,020,11,0,481.272064208984,1,Secundaria Completa,Mujer,30,Vulnerable No Pobre
Costa Norte,130102,017415,020,11,0,481.272064208984,1,Secundaria Completa,Hombre,21,Vulnerable No Pobre
Costa Norte,130102,017415,020,11,0,481.272064208984,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Costa Norte,130102,017415,040,11,0,481.272064208984,0,Secundaria Incompleta,Mujer,60,Vulnerable No Pobre
Costa Norte,130102,017415,040,11,0,481.272064208984,1,Secundaria Incompleta,Hombre,20,Vulnerable No Pobre
Costa Norte,130102,017415,164,11,0,481.272064208984,1,Primaria Incompleta,Hombre,26,Vulnerable No Pobre
Costa Norte,130102,017415,164,11,0,481.272064208984,1,Primaria Incompleta,Mujer,33,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,0,536.785461425781,0,Secundaria Incompleta,Mujer,68,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,0,536.785461425781,1,Secundaria Completa,Mujer,40,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,0,536.785461425781,0,Secundaria Completa,Mujer,18,Vulnerable No Pobre
Costa Norte,130102,017421,110,22,0,536.785461425781,1,Secundaria Incompleta,Mujer,46,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,536.785461425781,0,Secundaria Incompleta,Hombre,24,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,536.785461425781,0,Secundaria Incompleta,Hombre,19,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,536.785461425781,0,Secundaria Completa,Mujer,18,Pobre No Extremo
Costa Norte,130102,017421,131,11,0,536.785461425781,1,Secundaria Incompleta,Mujer,58,Pobre No Extremo
Costa Norte,130102,017421,131,11,0,536.785461425781,1,Superior Universitaria Completa,Mujer,26,Pobre No Extremo
Costa Norte,130102,017421,131,11,0,536.785461425781,0,Sin Nivel,Mujer,83,Pobre No Extremo
Costa Norte,130102,017422,036,11,0,481.272064208984,1,Superior No Universitaria Incompleta,Mujer,48,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,0,481.272064208984,1,Superior No Universitaria Completa,Hombre,23,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,0,481.272064208984,0,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,0,481.272064208984,1,Secundaria Completa,Mujer,24,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,0,481.272064208984,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Costa Norte,130102,017422,089,11,0,481.272064208984,1,Secundaria Incompleta,Hombre,49,Pobre No Extremo
Costa Norte,130102,017422,089,11,0,481.272064208984,1,Secundaria Incompleta,Mujer,49,Pobre No Extremo
Costa Norte,130102,017422,089,11,0,481.272064208984,0,Secundaria Completa,Mujer,27,Pobre No Extremo
Costa Norte,130102,017422,089,11,0,481.272064208984,1,Secundaria Completa,Hombre,21,Pobre No Extremo
Costa Norte,130102,017424,038,11,0,471.747924804688,1,Primaria Incompleta,Mujer,38,Pobre No Extremo
Costa Norte,130102,017424,052,11,0,471.747924804688,1,Secundaria Incompleta,Mujer,35,Pobre No Extremo
Costa Norte,130102,017424,091,11,0,471.747924804688,0,Primaria Completa,Mujer,28,Pobre Extremo
Costa Norte,130102,017424,091,11,0,471.747924804688,1,Secundaria Incompleta,Hombre,44,Pobre Extremo
Costa Norte,130102,017424,091,11,0,471.747924804688,0,Sin Nivel,Mujer,53,Pobre Extremo
Costa Norte,130102,017424,102,11,0,471.747924804688,0,Primaria Completa,Mujer,59,Pobre No Extremo
Costa Norte,130102,017424,102,11,0,471.747924804688,1,Superior No Universitaria Completa,Mujer,21,Pobre No Extremo
Costa Norte,130102,017424,102,11,0,471.747924804688,0,Primaria Incompleta,Hombre,90,Pobre No Extremo
Costa Norte,130102,017430,101,22,0,471.747924804688,1,Secundaria Completa,Hombre,36,Pobre No Extremo
Costa Norte,130102,017430,101,22,0,471.747924804688,0,Secundaria Completa,Mujer,32,Pobre No Extremo
Costa Norte,130102,017431,005,11,0,721.311157226563,1,Secundaria Incompleta,Hombre,44,Vulnerable No Pobre
Costa Norte,130102,017431,005,11,0,721.311157226563,0,Primaria Completa,Mujer,62,Vulnerable No Pobre
Costa Norte,130102,017431,023,11,0,721.311157226563,1,Secundaria Incompleta,Mujer,47,Vulnerable No Pobre
Costa Norte,130102,017431,023,11,0,721.311157226563,1,Secundaria Completa,Hombre,21,Vulnerable No Pobre
Costa Norte,130102,017431,076,12,0,721.311157226563,1,Secundaria Completa,Mujer,47,Pobre No Extremo
Costa Norte,130102,017431,076,12,0,721.311157226563,1,Secundaria Completa,Hombre,47,Pobre No Extremo
Costa Norte,130102,017431,076,12,0,721.311157226563,1,Superior Universitaria Incompleta,Hombre,21,Pobre No Extremo
Costa Norte,130102,017431,076,12,0,721.311157226563,0,Primaria Completa,Mujer,78,Pobre No Extremo
Costa Norte,130103,017342,017,11,0,743.291137695313,1,Superior No Universitaria Completa,Hombre,39,Vulnerable No Pobre
Costa Norte,130103,017342,017,11,0,743.291137695313,0,Secundaria Completa,Mujer,36,Vulnerable No Pobre
Costa Norte,130103,017342,017,11,0,743.291137695313,1,Secundaria Completa,Mujer,62,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,743.291137695313,1,Primaria Completa,Mujer,60,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,743.291137695313,1,Primaria Completa,Hombre,65,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,743.291137695313,1,Superior No Universitaria Incompleta,Mujer,26,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,743.291137695313,0,Primaria Completa,Mujer,34,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,743.291137695313,1,Secundaria Completa,Hombre,35,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,0,Secundaria Completa,Mujer,75,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,0,Primaria Incompleta,Hombre,75,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Primaria Incompleta,Hombre,47,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Primaria Incompleta,Hombre,33,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Primaria Incompleta,Mujer,34,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Secundaria Incompleta,Mujer,18,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Primaria Incompleta,Mujer,42,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,743.291137695313,1,Secundaria Completa,Hombre,21,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,0,743.291137695313,0,Primaria Incompleta,Mujer,74,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,0,743.291137695313,1,Secundaria Completa,Hombre,47,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,0,743.291137695313,0,Secundaria Incompleta,Mujer,46,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,0,536.785461425781,0,Primaria Incompleta,Mujer,65,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,0,536.785461425781,0,Secundaria Completa,Hombre,73,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,0,536.785461425781,1,Secundaria Incompleta,Mujer,45,Vulnerable No Pobre
Costa Norte,130103,017423,022,11,0,743.291137695313,1,Secundaria Completa,Hombre,41,Pobre No Extremo
Costa Norte,130103,017423,022,11,0,743.291137695313,0,Primaria Completa,Mujer,36,Pobre No Extremo
Costa Norte,130103,017423,118,11,0,743.291137695313,1,Secundaria Completa,Mujer,56,Vulnerable No Pobre
Costa Norte,130103,017423,118,11,0,743.291137695313,0,Superior Universitaria Incompleta,Mujer,32,Vulnerable No Pobre
Costa Norte,130103,017429,017,11,0,536.785461425781,1,Primaria Completa,Hombre,54,Vulnerable No Pobre
Costa Norte,130103,017429,017,11,0,536.785461425781,1,Primaria Completa,Mujer,36,Vulnerable No Pobre
Costa Norte,130104,017442,041,11,0,441.429260253906,1,Primaria Completa,Mujer,62,Vulnerable No Pobre
Costa Norte,130104,017442,041,11,0,441.429260253906,0,Primaria Completa,Hombre,79,Vulnerable No Pobre
Costa Norte,130104,017442,103,11,0,441.429260253906,0,Superior No Universitaria Incompleta,Mujer,63,Vulnerable No Pobre
Costa Norte,130104,017442,103,11,0,441.429260253906,1,Secundaria Completa,Mujer,38,Vulnerable No Pobre
Costa Norte,130104,017442,145,11,0,441.429260253906,1,Secundaria Completa,Hombre,35,Pobre No Extremo
Costa Norte,130104,017442,145,11,0,441.429260253906,1,Primaria Incompleta,Mujer,29,Pobre No Extremo
Costa Norte,130104,017444,052,11,0,464.02197265625,0,Secundaria Incompleta,Mujer,26,Pobre No Extremo
Costa Norte,130104,017444,066,11,0,464.02197265625,1,Primaria Incompleta,Mujer,54,Vulnerable No Pobre
Costa Norte,130104,017444,066,11,0,464.02197265625,1,Superior No Universitaria Incompleta,Hombre,21,Vulnerable No Pobre
Costa Norte,130104,017444,079,11,0,464.02197265625,1,Secundaria Completa,Hombre,33,Pobre No Extremo
Costa Norte,130104,017444,079,11,0,464.02197265625,0,Secundaria Incompleta,Mujer,20,Pobre No Extremo
Costa Norte,130104,017481,147,11,0,715.713989257813,1,Secundaria Incompleta,Hombre,36,Pobre No Extremo
Costa Norte,130104,017481,147,11,0,715.713989257813,0,Superior No Universitaria Incompleta,Mujer,34,Pobre No Extremo
Costa Norte,130104,017493,003,11,0,464.02197265625,1,Secundaria Completa,Mujer,64,Vulnerable No Pobre
Costa Norte,130104,017493,003,11,0,464.02197265625,1,Superior Universitaria Completa,Hombre,38,Vulnerable No Pobre
